plot,year,species,LAI,carbon dioxide,temp
plot13,2015,all,1.10530348,ambient,4.5
plot13,2015,spruce,1.114494108,ambient,4.5
plot13,2016,larch,0.189497118,ambient,4.5
plot13,2016,all,1.220469984,ambient,4.5
plot13,2016,spruce,1.135601056,ambient,4.5
plot13,2017,larch,0.22369315,ambient,4.5
plot13,2017,all,1.252304357,ambient,4.5
plot13,2017,spruce,1.309986829,ambient,4.5
plot13,2018,larch,0.244697477,ambient,4.5
plot13,2018,all,1.477966612,ambient,4.5
plot13,2018,spruce,1.54046158,ambient,4.5
plot13,2019,larch,0.283122353,ambient,4.5
plot13,2019,all,2.310603244,ambient,4.5
plot13,2019,spruce,1.510633295,ambient,4.5
plot13,2020,larch,0.263569256,ambient,4.5
plot13,2020,all,1.667992173,ambient,4.5
plot13,2020,spruce,1.724675773,ambient,4.5
plot13,2021,larch,0.26078423,ambient,4.5
plot13,2021,all,1.72235652,ambient,4.5
plot13,2021,spruce,1.767949798,ambient,4.5
plot13,2022,larch,0.262305735,ambient,4.5
plot13,2022,all,1.775931296,ambient,4.5
plot13,2022,spruce,1.690485724,ambient,4.5
plot13,2015,larch,0.173302093,ambient,4.5
plot13,2015,all,1.118988465,ambient,4.5
plot13,2015,spruce,1.064935896,ambient,4.5
plot13,2016,larch,0.188248736,ambient,4.5
plot13,2016,all,1.202722545,ambient,4.5
plot13,2016,spruce,1.252231395,ambient,4.5
plot13,2017,larch,0.201749333,ambient,4.5
plot13,2017,all,1.427457631,ambient,4.5
plot13,2017,spruce,1.334796801,ambient,4.5
plot13,2018,larch,0.244860781,ambient,4.5
plot13,2018,all,1.549223436,ambient,4.5
plot13,2018,spruce,1.417566651,ambient,4.5
plot13,2019,larch,0.24502424,ambient,4.5
plot13,2019,all,1.354461633,ambient,4.5
plot13,2019,spruce,1.496022817,ambient,4.5
plot13,2020,larch,0.257002816,ambient,4.5
plot13,2020,all,1.677352407,ambient,4.5
plot13,2020,spruce,1.708553428,ambient,4.5
plot13,2021,larch,0.261692251,ambient,4.5
plot13,2021,all,1.623834072,ambient,4.5
plot13,2021,spruce,1.799355578,ambient,4.5
plot13,2022,larch,0.310360755,ambient,4.5
plot13,2022,all,1.671600105,ambient,4.5
plot13,2022,spruce,1.679045228,ambient,4.5
plot13,2015,larch,0.192316045,ambient,4.5
plot13,2015,all,1.024361546,ambient,4.5
plot13,2015,spruce,1.083515374,ambient,4.5
plot13,2016,larch,0.200902417,ambient,4.5
plot13,2016,all,1.198470001,ambient,4.5
plot13,2016,spruce,1.212213234,ambient,4.5
plot13,2017,larch,0.215496334,ambient,4.5
plot13,2017,all,1.449358558,ambient,4.5
plot13,2017,spruce,1.239605953,ambient,4.5
plot13,2018,larch,0.223611684,ambient,4.5
plot13,2018,all,1.52647887,ambient,4.5
plot13,2018,spruce,1.488282421,ambient,4.5
plot13,2019,larch,0.261512122,ambient,4.5
plot13,2019,all,1.506626491,ambient,4.5
plot13,2019,spruce,1.575714568,ambient,4.5
plot13,2020,larch,0.246320845,ambient,4.5
plot13,2020,all,1.867092324,ambient,4.5
plot13,2020,spruce,1.897165076,ambient,4.5
plot13,2021,larch,0.333500267,ambient,4.5
plot13,2021,all,1.568987579,ambient,4.5
plot13,2021,spruce,1.534147695,ambient,4.5
plot13,2022,larch,0.304869853,ambient,4.5
plot13,2022,all,1.635674097,ambient,4.5
plot13,2022,spruce,1.934904181,ambient,4.5
plot13,2015,larch,0.185496205,ambient,4.5
plot13,2015,all,1.136203508,ambient,4.5
plot13,2015,spruce,1.110898576,ambient,4.5
plot13,2016,larch,0.191326024,ambient,4.5
plot13,2016,all,1.218482133,ambient,4.5
plot13,2016,spruce,1.246019382,ambient,4.5
plot13,2017,larch,0.231369575,ambient,4.5
plot13,2017,all,1.355093932,ambient,4.5
plot13,2017,spruce,1.462879418,ambient,4.5
plot13,2018,larch,0.29552804,ambient,4.5
plot13,2018,all,1.449418666,ambient,4.5
plot13,2018,spruce,1.449876122,ambient,4.5
plot13,2019,larch,0.230791905,ambient,4.5
plot13,2019,all,1.424716964,ambient,4.5
plot13,2019,spruce,1.505243528,ambient,4.5
plot13,2020,larch,0.241549074,ambient,4.5
plot13,2020,all,1.666582364,ambient,4.5
plot13,2020,spruce,1.628229502,ambient,4.5
plot13,2021,larch,0.290663735,ambient,4.5
plot13,2021,all,1.602652861,ambient,4.5
plot13,2021,spruce,1.616371613,ambient,4.5
plot13,2022,larch,0.287956083,ambient,4.5
plot13,2022,all,1.673126076,ambient,4.5
plot13,2022,spruce,1.741023506,ambient,4.5
plot13,2015,larch,0.2016888,ambient,4.5
plot13,2015,all,1.078962391,ambient,4.5
plot13,2015,spruce,1.058496758,ambient,4.5
plot13,2016,larch,0.19813443,ambient,4.5
plot13,2016,all,1.168938712,ambient,4.5
plot13,2016,spruce,1.315078775,ambient,4.5
plot13,2017,larch,0.208403665,ambient,4.5
plot13,2017,all,1.170254753,ambient,4.5
plot13,2017,spruce,1.541657479,ambient,4.5
plot13,2018,larch,0.265080575,ambient,4.5
plot13,2018,all,1.470700418,ambient,4.5
plot13,2018,spruce,1.411753322,ambient,4.5
plot13,2019,larch,0.255691366,ambient,4.5
plot13,2019,all,1.542467372,ambient,4.5
plot13,2019,spruce,1.446951214,ambient,4.5
plot13,2020,larch,0.234564444,ambient,4.5
plot13,2020,all,1.717095691,ambient,4.5
plot13,2020,spruce,1.68880854,ambient,4.5
plot13,2021,larch,0.286847561,ambient,4.5
plot13,2021,all,1.561818793,ambient,4.5
plot13,2021,spruce,1.560271177,ambient,4.5
plot13,2022,larch,0.27742884,ambient,4.5
plot13,2022,all,1.889308494,ambient,4.5
plot13,2022,spruce,1.753364993,ambient,4.5
plot16,2015,all,1.878254355,elevated,6.75
plot16,2016,all,1.609299506,elevated,6.75
plot16,2017,all,1.705717973,elevated,6.75
plot16,2018,all,1.858127349,elevated,6.75
plot16,2019,all,2.033240814,elevated,6.75
plot16,2020,all,2.105809563,elevated,6.75
plot16,2021,all,2.172756291,elevated,6.75
plot16,2022,all,2.072189713,elevated,6.75
plot16,2015,larch,0.479000071,elevated,6.75
plot16,2016,larch,0.38551319,elevated,6.75
plot16,2017,larch,0.395510593,elevated,6.75
plot16,2018,larch,0.427429166,elevated,6.75
plot16,2019,larch,0.377915088,elevated,6.75
plot16,2020,larch,0.398199631,elevated,6.75
plot16,2021,larch,0.466994381,elevated,6.75
plot16,2022,larch,0.431050147,elevated,6.75
plot16,2015,spruce,1.312771432,elevated,6.75
plot16,2016,spruce,1.283960891,elevated,6.75
plot16,2017,spruce,1.45217486,elevated,6.75
plot16,2018,spruce,1.598305912,elevated,6.75
plot16,2019,spruce,1.769546973,elevated,6.75
plot16,2020,spruce,1.726448053,elevated,6.75
plot16,2021,spruce,1.870698944,elevated,6.75
plot16,2022,spruce,1.657579559,elevated,6.75
plot16,2015,larch,0.607531439,elevated,6.75
plot16,2015,all,1.863671503,elevated,6.75
plot16,2015,spruce,1.369133803,elevated,6.75
plot16,2016,larch,0.388311268,elevated,6.75
plot16,2016,all,1.909351781,elevated,6.75
plot16,2016,spruce,1.470005726,elevated,6.75
plot16,2017,larch,0.422230809,elevated,6.75
plot16,2017,all,1.692691612,elevated,6.75
plot16,2017,spruce,1.535821291,elevated,6.75
plot16,2018,larch,0.402201409,elevated,6.75
plot16,2018,all,1.914552217,elevated,6.75
plot16,2018,spruce,1.542611666,elevated,6.75
plot16,2019,larch,0.506051882,elevated,6.75
plot16,2019,all,1.862890438,elevated,6.75
plot16,2019,spruce,1.587134989,elevated,6.75
plot16,2020,larch,0.411746709,elevated,6.75
plot16,2020,all,1.7963127,elevated,6.75
plot16,2020,spruce,1.683387435,elevated,6.75
plot16,2021,larch,0.47710353,elevated,6.75
plot16,2021,all,1.991025308,elevated,6.75
plot16,2021,spruce,1.663701849,elevated,6.75
plot16,2022,larch,0.4874949,elevated,6.75
plot16,2022,all,1.955463925,elevated,6.75
plot16,2022,spruce,1.681169589,elevated,6.75
plot16,2015,larch,0.50612212,elevated,6.75
plot16,2015,all,1.720148737,elevated,6.75
plot16,2015,spruce,1.540703671,elevated,6.75
plot16,2016,larch,0.443103959,elevated,6.75
plot16,2016,all,1.714001924,elevated,6.75
plot16,2016,spruce,1.432148571,elevated,6.75
plot16,2017,larch,0.420199383,elevated,6.75
plot16,2017,all,1.731685503,elevated,6.75
plot16,2017,spruce,1.461475642,elevated,6.75
plot16,2018,larch,0.417049204,elevated,6.75
plot16,2018,all,1.743896611,elevated,6.75
plot16,2018,spruce,1.609624458,elevated,6.75
plot16,2019,larch,0.397042433,elevated,6.75
plot16,2019,all,1.699858512,elevated,6.75
plot16,2019,spruce,1.42636391,elevated,6.75
plot16,2020,larch,0.402338977,elevated,6.75
plot16,2020,all,2.050775103,elevated,6.75
plot16,2020,spruce,1.718936902,elevated,6.75
plot16,2021,larch,0.49121238,elevated,6.75
plot16,2021,all,1.996178901,elevated,6.75
plot16,2021,spruce,1.731349581,elevated,6.75
plot16,2022,larch,0.433621953,elevated,6.75
plot16,2022,all,1.855608457,elevated,6.75
plot16,2022,spruce,1.569523184,elevated,6.75
plot16,2015,larch,0.473388148,elevated,6.75
plot16,2015,all,1.935941123,elevated,6.75
plot16,2015,spruce,1.999615759,elevated,6.75
plot16,2016,larch,0.357785389,elevated,6.75
plot16,2016,all,1.568739845,elevated,6.75
plot16,2016,spruce,1.729156527,elevated,6.75
plot16,2017,larch,0.451343878,elevated,6.75
plot16,2017,all,1.675079038,elevated,6.75
plot16,2017,spruce,1.478416165,elevated,6.75
plot16,2018,larch,0.370461244,elevated,6.75
plot16,2018,all,1.827659001,elevated,6.75
plot16,2018,spruce,1.422222355,elevated,6.75
plot16,2019,larch,0.417239975,elevated,6.75
plot16,2019,all,1.804407589,elevated,6.75
plot16,2019,spruce,1.400061366,elevated,6.75
plot16,2020,larch,0.395631801,elevated,6.75
plot16,2020,all,1.821266997,elevated,6.75
plot16,2020,spruce,1.773680507,elevated,6.75
plot16,2021,larch,0.463453802,elevated,6.75
plot16,2021,all,1.938162781,elevated,6.75
plot16,2021,spruce,1.805900918,elevated,6.75
plot16,2022,larch,0.446014518,elevated,6.75
plot16,2022,all,1.891074352,elevated,6.75
plot16,2022,spruce,1.525075751,elevated,6.75
plot16,2015,larch,0.501783654,elevated,6.75
plot16,2015,all,1.809794228,elevated,6.75
plot16,2015,spruce,1.394860273,elevated,6.75
plot16,2016,larch,0.412599876,elevated,6.75
plot16,2016,all,1.750337536,elevated,6.75
plot16,2016,spruce,1.319620949,elevated,6.75
plot16,2017,larch,0.397301956,elevated,6.75
plot16,2017,all,1.728667157,elevated,6.75
plot16,2017,spruce,1.486224259,elevated,6.75
plot16,2018,larch,0.453205486,elevated,6.75
plot16,2018,all,1.985037597,elevated,6.75
plot16,2018,spruce,1.853458709,elevated,6.75
plot16,2019,larch,0.367135669,elevated,6.75
plot16,2019,all,1.939981116,elevated,6.75
plot16,2019,spruce,1.878130259,elevated,6.75
plot16,2020,larch,0.416036065,elevated,6.75
plot16,2020,all,1.892136176,elevated,6.75
plot16,2020,spruce,2.167605709,elevated,6.75
plot16,2021,larch,0.468406462,elevated,6.75
plot16,2021,all,1.952472811,elevated,6.75
plot16,2021,spruce,1.769439157,elevated,6.75
plot16,2022,larch,0.465444633,elevated,6.75
plot16,2022,all,1.968009993,elevated,6.75
plot16,2022,spruce,1.558705114,elevated,6.75
plot16,2015,larch,0.501436717,elevated,6.75
plot16,2015,all,1.777489221,elevated,6.75
plot16,2015,spruce,1.406986771,elevated,6.75
plot16,2016,larch,0.379940408,elevated,6.75
plot16,2016,all,1.76902543,elevated,6.75
plot16,2016,spruce,1.49530793,elevated,6.75
plot16,2017,larch,0.403856572,elevated,6.75
plot16,2017,all,1.807351942,elevated,6.75
plot16,2017,spruce,1.462274033,elevated,6.75
plot16,2018,larch,0.382719559,elevated,6.75
plot16,2018,all,1.691381585,elevated,6.75
plot16,2018,spruce,1.951817304,elevated,6.75
plot16,2019,larch,0.36519583,elevated,6.75
plot16,2019,all,2.147665862,elevated,6.75
plot16,2019,spruce,1.661200066,elevated,6.75
plot16,2020,larch,0.391013696,elevated,6.75
plot16,2020,all,2.069995069,elevated,6.75
plot16,2020,spruce,1.673274174,elevated,6.75
plot16,2021,larch,0.454897758,elevated,6.75
plot16,2021,all,2.359044625,elevated,6.75
plot16,2021,spruce,1.773978658,elevated,6.75
plot16,2022,larch,0.466065742,elevated,6.75
plot16,2022,all,1.983878566,elevated,6.75
plot16,2022,spruce,1.619481699,elevated,6.75
plot16,2015,larch,0.535197728,elevated,6.75
plot16,2015,all,1.813464771,elevated,6.75
plot16,2015,spruce,1.468026512,elevated,6.75
plot16,2016,larch,0.430152108,elevated,6.75
plot16,2016,all,1.835744415,elevated,6.75
plot16,2016,spruce,1.655046352,elevated,6.75
plot16,2017,larch,0.401222621,elevated,6.75
plot16,2017,all,1.65551646,elevated,6.75
plot16,2017,spruce,1.457679482,elevated,6.75
plot16,2018,larch,0.397748243,elevated,6.75
plot16,2018,all,1.939586987,elevated,6.75
plot16,2018,spruce,1.548085135,elevated,6.75
plot16,2019,larch,0.392120285,elevated,6.75
plot16,2019,all,1.837039729,elevated,6.75
plot16,2019,spruce,1.553978139,elevated,6.75
plot16,2020,larch,0.423094632,elevated,6.75
plot16,2020,all,1.95127666,elevated,6.75
plot16,2020,spruce,1.721233369,elevated,6.75
plot16,2021,larch,0.463652298,elevated,6.75
plot16,2021,all,2.082800521,elevated,6.75
plot16,2021,spruce,1.63938168,elevated,6.75
plot16,2022,larch,0.484641627,elevated,6.75
plot16,2022,all,1.731131917,elevated,6.75
plot16,2022,spruce,1.610230857,elevated,6.75
plot16,2015,larch,0.488268878,elevated,6.75
plot16,2015,all,1.758413021,elevated,6.75
plot16,2015,spruce,1.556933427,elevated,6.75
plot16,2016,larch,0.41929596,elevated,6.75
plot16,2016,all,2.222298473,elevated,6.75
plot16,2016,spruce,1.549987603,elevated,6.75
plot16,2017,larch,0.469524411,elevated,6.75
plot16,2017,all,1.808349492,elevated,6.75
plot16,2017,spruce,1.385606119,elevated,6.75
plot16,2018,larch,0.387958561,elevated,6.75
plot16,2018,all,1.758107654,elevated,6.75
plot16,2018,spruce,2.015853636,elevated,6.75
plot16,2019,larch,0.43703254,elevated,6.75
plot16,2019,all,2.006206292,elevated,6.75
plot16,2019,spruce,1.551244087,elevated,6.75
plot16,2020,larch,0.425638538,elevated,6.75
plot16,2020,all,1.954480112,elevated,6.75
plot16,2020,spruce,1.794452794,elevated,6.75
plot16,2021,larch,0.474769874,elevated,6.75
plot16,2021,all,1.993043075,elevated,6.75
plot16,2021,spruce,1.857747893,elevated,6.75
plot16,2022,larch,0.472040434,elevated,6.75
plot16,2022,all,1.742810845,elevated,6.75
plot16,2022,spruce,1.468794751,elevated,6.75
plot16,2015,larch,0.483673644,elevated,6.75
plot16,2015,all,1.858611822,elevated,6.75
plot16,2015,spruce,1.355781313,elevated,6.75
plot16,2016,larch,0.432018725,elevated,6.75
plot16,2016,all,1.91848279,elevated,6.75
plot16,2016,spruce,2.016752135,elevated,6.75
plot16,2017,larch,0.383353077,elevated,6.75
plot16,2017,all,1.631222222,elevated,6.75
plot16,2017,spruce,1.415764383,elevated,6.75
plot16,2018,larch,0.391786143,elevated,6.75
plot16,2018,all,1.868769708,elevated,6.75
plot16,2018,spruce,1.470070914,elevated,6.75
plot16,2019,larch,0.41784214,elevated,6.75
plot16,2019,all,1.822641652,elevated,6.75
plot16,2019,spruce,1.605220641,elevated,6.75
plot16,2020,larch,0.404708369,elevated,6.75
plot16,2020,all,2.398398591,elevated,6.75
plot16,2020,spruce,1.596863657,elevated,6.75
plot16,2021,larch,0.479156658,elevated,6.75
plot16,2021,all,1.986377321,elevated,6.75
plot16,2021,spruce,1.793658187,elevated,6.75
plot16,2022,larch,0.502975846,elevated,6.75
plot16,2022,all,1.929029583,elevated,6.75
plot16,2022,spruce,1.616908656,elevated,6.75
plot16,2015,larch,0.50441667,elevated,6.75
plot16,2015,all,2.679675117,elevated,6.75
plot16,2015,spruce,1.522798137,elevated,6.75
plot16,2016,larch,0.393292711,elevated,6.75
plot16,2016,all,1.616771564,elevated,6.75
plot16,2016,spruce,1.492778759,elevated,6.75
plot16,2017,larch,0.44336994,elevated,6.75
plot16,2017,all,2.421588457,elevated,6.75
plot16,2017,spruce,1.659933734,elevated,6.75
plot16,2018,larch,0.415546058,elevated,6.75
plot16,2018,all,1.765699403,elevated,6.75
plot16,2018,spruce,1.647907906,elevated,6.75
plot16,2019,larch,0.398646381,elevated,6.75
plot16,2019,all,1.731893808,elevated,6.75
plot16,2019,spruce,2.162149394,elevated,6.75
plot16,2020,larch,0.383775503,elevated,6.75
plot16,2020,all,1.898159875,elevated,6.75
plot16,2020,spruce,1.633335046,elevated,6.75
plot16,2021,larch,0.510276882,elevated,6.75
plot16,2021,all,2.315468767,elevated,6.75
plot16,2021,spruce,1.604965496,elevated,6.75
plot16,2022,larch,0.448032642,elevated,6.75
plot16,2022,all,1.883359246,elevated,6.75
plot16,2022,spruce,1.561629322,elevated,6.75
plot17,2015,all,0.978387491,ambient,9
plot17,2016,all,1.015483987,ambient,9
plot17,2017,all,0.920856696,ambient,9
plot17,2018,all,0.986827832,ambient,9
plot17,2019,all,1.021710013,ambient,9
plot17,2020,all,1.246223461,ambient,9
plot17,2021,all,1.227801567,ambient,9
plot17,2022,all,1.287897041,ambient,9
plot17,2015,larch,0.507612475,ambient,9
plot17,2016,larch,0.478136829,ambient,9
plot17,2017,larch,0.503623593,ambient,9
plot17,2018,larch,0.524525838,ambient,9
plot17,2019,larch,0.638844246,ambient,9
plot17,2020,larch,0.843961319,ambient,9
plot17,2021,larch,0.775898492,ambient,9
plot17,2022,larch,0.940600877,ambient,9
plot17,2015,spruce,0.742864216,ambient,9
plot17,2016,spruce,0.711876925,ambient,9
plot17,2017,spruce,0.750364066,ambient,9
plot17,2018,spruce,0.773387672,ambient,9
plot17,2019,spruce,0.768254615,ambient,9
plot17,2020,spruce,0.875890777,ambient,9
plot17,2021,spruce,0.766258658,ambient,9
plot17,2022,spruce,0.854170039,ambient,9
plot17,2015,larch,0.54997558,ambient,9
plot17,2015,all,0.958518955,ambient,9
plot17,2015,spruce,0.711685481,ambient,9
plot17,2016,larch,0.513023106,ambient,9
plot17,2016,all,1.035937669,ambient,9
plot17,2016,spruce,0.780979847,ambient,9
plot17,2017,larch,0.628451627,ambient,9
plot17,2017,all,0.996754474,ambient,9
plot17,2017,spruce,0.708398404,ambient,9
plot17,2018,larch,0.539680048,ambient,9
plot17,2018,all,1.045822937,ambient,9
plot17,2018,spruce,0.706212662,ambient,9
plot17,2019,larch,0.552972202,ambient,9
plot17,2019,all,1.003481869,ambient,9
plot17,2019,spruce,0.700521707,ambient,9
plot17,2020,larch,0.687912031,ambient,9
plot17,2020,all,1.186204465,ambient,9
plot17,2020,spruce,0.818085499,ambient,9
plot17,2021,larch,0.77936549,ambient,9
plot17,2021,all,1.222483077,ambient,9
plot17,2021,spruce,0.813362888,ambient,9
plot17,2022,larch,0.875318198,ambient,9
plot17,2022,all,1.215317869,ambient,9
plot17,2022,spruce,0.84071145,ambient,9
plot17,2015,larch,0.569202377,ambient,9
plot17,2015,all,1.02395835,ambient,9
plot17,2015,spruce,0.758928631,ambient,9
plot17,2016,larch,0.499888494,ambient,9
plot17,2016,all,1.109366785,ambient,9
plot17,2016,spruce,0.758000779,ambient,9
plot17,2017,larch,0.502926405,ambient,9
plot17,2017,all,0.998498866,ambient,9
plot17,2017,spruce,0.744632818,ambient,9
plot17,2018,larch,0.57302141,ambient,9
plot17,2018,all,0.961450337,ambient,9
plot17,2018,spruce,0.736419399,ambient,9
plot17,2019,larch,0.642765808,ambient,9
plot17,2019,all,1.046108001,ambient,9
plot17,2019,spruce,0.71293729,ambient,9
plot17,2020,larch,0.735018737,ambient,9
plot17,2020,all,1.229932851,ambient,9
plot17,2020,spruce,0.821168723,ambient,9
plot17,2021,larch,0.751332819,ambient,9
plot17,2021,all,1.229196222,ambient,9
plot17,2021,spruce,0.827723507,ambient,9
plot17,2022,larch,0.932473413,ambient,9
plot17,2022,all,1.3958965,ambient,9
plot17,2022,spruce,0.860498909,ambient,9
plot17,2015,larch,0.523584317,ambient,9
plot17,2015,all,0.949767906,ambient,9
plot17,2015,spruce,0.733795674,ambient,9
plot17,2016,larch,0.493201536,ambient,9
plot17,2016,all,0.977894247,ambient,9
plot17,2016,spruce,0.87546947,ambient,9
plot17,2017,larch,0.52121985,ambient,9
plot17,2017,all,0.966087652,ambient,9
plot17,2017,spruce,0.701484187,ambient,9
plot17,2018,larch,0.545170983,ambient,9
plot17,2018,all,1.01618803,ambient,9
plot17,2018,spruce,0.720398398,ambient,9
plot17,2019,larch,0.60957606,ambient,9
plot17,2019,all,1.032720446,ambient,9
plot17,2019,spruce,0.704780399,ambient,9
plot17,2020,larch,0.788257694,ambient,9
plot17,2020,all,1.153110401,ambient,9
plot17,2020,spruce,0.772187887,ambient,9
plot17,2021,larch,0.706121468,ambient,9
plot17,2021,all,1.277908338,ambient,9
plot17,2021,spruce,0.757361259,ambient,9
plot17,2022,larch,0.89857801,ambient,9
plot17,2022,all,1.294994789,ambient,9
plot17,2022,spruce,0.889699554,ambient,9
plot17,2015,larch,0.557743985,ambient,9
plot17,2015,all,1.027776253,ambient,9
plot17,2015,spruce,0.720821116,ambient,9
plot17,2016,larch,0.515312557,ambient,9
plot17,2016,all,1.04981911,ambient,9
plot17,2016,spruce,0.732923076,ambient,9
plot17,2017,larch,0.55980603,ambient,9
plot17,2017,all,0.996668762,ambient,9
plot17,2017,spruce,0.720287876,ambient,9
plot17,2018,larch,0.60940737,ambient,9
plot17,2018,all,1.002603493,ambient,9
plot17,2018,spruce,0.697952249,ambient,9
plot17,2019,larch,0.555180859,ambient,9
plot17,2019,all,1.047967283,ambient,9
plot17,2019,spruce,0.724164011,ambient,9
plot17,2020,larch,0.709012519,ambient,9
plot17,2020,all,1.191109987,ambient,9
plot17,2020,spruce,0.85378396,ambient,9
plot17,2021,larch,0.740451506,ambient,9
plot17,2021,all,1.228566336,ambient,9
plot17,2021,spruce,0.807780422,ambient,9
plot17,2022,larch,0.864272616,ambient,9
plot17,2022,all,1.177695038,ambient,9
plot17,2022,spruce,0.936522362,ambient,9
plot17,2015,larch,0.529819916,ambient,9
plot17,2015,all,1.02656884,ambient,9
plot17,2015,spruce,0.723425116,ambient,9
plot17,2016,larch,0.520501733,ambient,9
plot17,2016,all,0.991889036,ambient,9
plot17,2016,spruce,0.744295484,ambient,9
plot17,2017,larch,0.535781673,ambient,9
plot17,2017,all,0.988866889,ambient,9
plot17,2017,spruce,0.684713095,ambient,9
plot17,2018,larch,0.560550889,ambient,9
plot17,2018,all,0.966245758,ambient,9
plot17,2018,spruce,0.707464722,ambient,9
plot17,2019,larch,0.585634139,ambient,9
plot17,2019,all,0.968630358,ambient,9
plot17,2019,spruce,0.719102463,ambient,9
plot17,2020,larch,0.86335226,ambient,9
plot17,2020,all,1.189493503,ambient,9
plot17,2020,spruce,0.818755487,ambient,9
plot17,2021,larch,0.716598652,ambient,9
plot17,2021,all,1.253159928,ambient,9
plot17,2021,spruce,0.787297134,ambient,9
plot17,2022,larch,0.825142961,ambient,9
plot17,2022,all,1.371873699,ambient,9
plot17,2022,spruce,0.850546108,ambient,9
plot17,2015,larch,0.533104599,ambient,9
plot17,2015,all,0.929797569,ambient,9
plot17,2015,spruce,0.737535689,ambient,9
plot17,2016,larch,0.533372285,ambient,9
plot17,2016,all,1.009750199,ambient,9
plot17,2016,spruce,0.786505397,ambient,9
plot17,2017,larch,0.527110575,ambient,9
plot17,2017,all,1.01256019,ambient,9
plot17,2017,spruce,0.727168649,ambient,9
plot17,2018,larch,0.604168711,ambient,9
plot17,2018,all,1.072724792,ambient,9
plot17,2018,spruce,0.719707122,ambient,9
plot17,2019,larch,0.690534188,ambient,9
plot17,2019,all,1.010497302,ambient,9
plot17,2019,spruce,0.676675527,ambient,9
plot17,2020,larch,0.725297701,ambient,9
plot17,2020,all,1.380713824,ambient,9
plot17,2020,spruce,0.778727985,ambient,9
plot17,2021,larch,0.776434709,ambient,9
plot17,2021,all,1.31766765,ambient,9
plot17,2021,spruce,0.737006258,ambient,9
plot17,2022,larch,0.918245533,ambient,9
plot17,2022,all,1.263218825,ambient,9
plot17,2022,spruce,0.8289305,ambient,9
plot17,2015,larch,0.567919816,ambient,9
plot17,2015,all,0.94719079,ambient,9
plot17,2015,spruce,0.677120386,ambient,9
plot17,2016,larch,0.505587566,ambient,9
plot17,2016,all,0.966859545,ambient,9
plot17,2016,spruce,0.736140769,ambient,9
plot17,2017,larch,0.517610987,ambient,9
plot17,2017,all,0.949322911,ambient,9
plot17,2017,spruce,0.723170937,ambient,9
plot17,2018,larch,0.532163347,ambient,9
plot17,2018,all,0.992360305,ambient,9
plot17,2018,spruce,0.723071433,ambient,9
plot17,2019,larch,0.58560607,ambient,9
plot17,2019,all,1.149056755,ambient,9
plot17,2019,spruce,0.76534439,ambient,9
plot17,2020,larch,0.714686222,ambient,9
plot17,2020,all,1.227955394,ambient,9
plot17,2020,spruce,0.827116159,ambient,9
plot17,2021,larch,0.714044324,ambient,9
plot17,2021,all,1.286681429,ambient,9
plot17,2021,spruce,0.767840632,ambient,9
plot17,2022,larch,0.86441045,ambient,9
plot17,2022,all,1.308117305,ambient,9
plot17,2022,spruce,0.915018554,ambient,9
plot17,2015,larch,0.518236553,ambient,9
plot17,2015,all,0.985941653,ambient,9
plot17,2015,spruce,0.654775615,ambient,9
plot17,2016,larch,0.517935807,ambient,9
plot17,2016,all,1.031674368,ambient,9
plot17,2016,spruce,0.717297289,ambient,9
plot17,2017,larch,0.541687526,ambient,9
plot17,2017,all,0.899095083,ambient,9
plot17,2017,spruce,0.6868649,ambient,9
plot17,2018,larch,0.616162511,ambient,9
plot17,2018,all,0.933341836,ambient,9
plot17,2018,spruce,0.714101767,ambient,9
plot17,2019,larch,0.609789223,ambient,9
plot17,2019,all,1.02118002,ambient,9
plot17,2019,spruce,0.738959073,ambient,9
plot17,2020,larch,0.688334755,ambient,9
plot17,2020,all,1.112388815,ambient,9
plot17,2020,spruce,0.961829126,ambient,9
plot17,2021,larch,0.77097171,ambient,9
plot17,2021,all,1.163268553,ambient,9
plot17,2021,spruce,0.822286045,ambient,9
plot17,2022,larch,0.893158914,ambient,9
plot17,2022,all,1.395893357,ambient,9
plot17,2022,spruce,0.861694423,ambient,9
plot17,2015,larch,0.507382025,ambient,9
plot17,2015,all,0.997808954,ambient,9
plot17,2015,spruce,0.710183193,ambient,9
plot17,2016,larch,0.475729291,ambient,9
plot17,2016,all,0.991960498,ambient,9
plot17,2016,spruce,0.73269196,ambient,9
plot17,2017,larch,0.59747464,ambient,9
plot17,2017,all,0.928360918,ambient,9
plot17,2017,spruce,0.696513957,ambient,9
plot17,2018,larch,0.564212775,ambient,9
plot17,2018,all,1.008995948,ambient,9
plot17,2018,spruce,0.730917659,ambient,9
plot17,2019,larch,0.605924834,ambient,9
plot17,2019,all,1.053966759,ambient,9
plot17,2019,spruce,0.847366496,ambient,9
plot17,2020,larch,0.757379354,ambient,9
plot17,2020,all,1.160256656,ambient,9
plot17,2020,spruce,0.804883724,ambient,9
plot17,2021,larch,0.75990984,ambient,9
plot17,2021,all,1.157815254,ambient,9
plot17,2021,spruce,0.787104795,ambient,9
plot17,2022,larch,0.860427095,ambient,9
plot17,2022,all,1.209834057,ambient,9
plot17,2022,spruce,0.884396069,ambient,9
plot19,2015,all,1.941219429,elevated,0
plot19,2016,all,1.822295141,elevated,0
plot19,2017,all,1.714320516,elevated,0
